date,well_id,field,formation,oil_bbl,gas_mcf,water_bbl,flowing_hours,tubing_head_pressure_psi,downtime_hours,liquid_bbl,water_cut_pct,gor_scf_bbl
2024-07-22,EXM-PB-101,Permian North,Wolfcamp A,583.21,518.95,179.15,24.0,2610.2,0.0,762.36,23.5,889.82
2024-07-23,EXM-PB-101,Permian North,Wolfcamp A,599.35,568.83,231.91,24.0,2548.9,0.0,831.26,27.9,949.08
2024-07-24,EXM-PB-101,Permian North,Wolfcamp A,590.62,594.83,202.03,24.0,2612.7,0.0,792.65,25.49,1007.13
2024-07-25,EXM-PB-101,Permian North,Wolfcamp A,571.66,537.23,214.96,24.0,2568.0,0.0,786.62,27.33,939.77
2024-07-26,EXM-PB-101,Permian North,Wolfcamp A,568.17,578.57,209.01,24.0,2599.4,0.0,777.18,26.89,1018.3
2024-07-27,EXM-PB-101,Permian North,Wolfcamp A,577.72,554.88,210.36,24.0,2533.3,0.0,788.08,26.69,960.47
2024-07-28,EXM-PB-101,Permian North,Wolfcamp A,588.15,574.35,211.34,24.0,2585.6,0.0,799.49,26.43,976.54
2024-07-29,EXM-PB-101,Permian North,Wolfcamp A,574.11,547.9,235.45,24.0,2609.3,0.0,809.56,29.08,954.35
2024-07-30,EXM-PB-101,Permian North,Wolfcamp A,627.55,637.57,225.81,24.0,2574.1,0.0,853.3599999999999,26.46,1015.97
2024-07-31,EXM-PB-101,Permian North,Wolfcamp A,563.03,548.11,205.57,24.0,2614.6,0.0,768.5999999999999,26.75,973.5
2024-08-01,EXM-PB-101,Permian North,Wolfcamp A,618.45,588.42,243.37,24.0,2567.9,0.0,861.82,28.24,951.44
2024-08-02,EXM-PB-101,Permian North,Wolfcamp A,572.02,567.13,221.87,24.0,2556.1,0.0,793.89,27.95,991.45
2024-08-03,EXM-PB-101,Permian North,Wolfcamp A,571.49,516.3,245.34,24.0,2493.9,0.0,816.83,30.04,903.43
2024-08-04,EXM-PB-101,Permian North,Wolfcamp A,219.47,207.61,97.33,9.6,2638.5,14.4,316.8,30.72,945.96
2024-08-05,EXM-PB-101,Permian North,Wolfcamp A,575.96,561.44,236.29,24.0,2486.1,0.0,812.25,29.09,974.79
2024-08-06,EXM-PB-101,Permian North,Wolfcamp A,589.33,590.69,206.3,24.0,2590.7,0.0,795.6300000000001,25.93,1002.31
2024-08-07,EXM-PB-101,Permian North,Wolfcamp A,587.6,545.93,231.31,24.0,2524.1,0.0,818.9100000000001,28.25,929.08
2024-08-08,EXM-PB-101,Permian North,Wolfcamp A,437.42,388.11,165.61,18.0,2550.7,6.0,603.03,27.46,887.27
2024-08-09,EXM-PB-101,Permian North,Wolfcamp A,591.32,587.57,183.39,24.0,2473.4,0.0,774.71,23.67,993.66
2024-08-10,EXM-PB-101,Permian North,Wolfcamp A,582.38,571.12,224.91,24.0,2494.2,0.0,807.29,27.86,980.67
2024-08-11,EXM-PB-101,Permian North,Wolfcamp A,564.53,535.3,225.63,24.0,2570.4,0.0,790.16,28.55,948.22
2024-08-12,EXM-PB-101,Permian North,Wolfcamp A,530.99,499.21,211.25,24.0,2603.1,0.0,742.24,28.46,940.15
2024-08-13,EXM-PB-101,Permian North,Wolfcamp A,602.14,564.06,250.76,24.0,2530.5,0.0,852.9,29.4,936.76
2024-08-14,EXM-PB-101,Permian North,Wolfcamp A,588.11,585.85,252.09,24.0,2540.9,0.0,840.2,30.0,996.16
2024-08-15,EXM-PB-101,Permian North,Wolfcamp A,590.83,555.47,236.35,24.0,2534.7,0.0,827.1800000000001,28.57,940.15
2024-08-16,EXM-PB-101,Permian North,Wolfcamp A,570.32,538.97,213.4,24.0,2495.6,0.0,783.72,27.23,945.03
2024-08-17,EXM-PB-101,Permian North,Wolfcamp A,513.01,505.22,173.82,21.6,2556.4,2.4,686.8299999999999,25.31,984.82
2024-08-18,EXM-PB-101,Permian North,Wolfcamp A,525.8,482.11,256.14,24.0,2557.7,0.0,781.9399999999999,32.76,916.91
2024-08-19,EXM-PB-101,Permian North,Wolfcamp A,588.61,572.88,215.89,24.0,2490.7,0.0,804.5,26.84,973.28
2024-08-20,EXM-PB-101,Permian North,Wolfcamp A,428.4,424.45,162.2,18.0,2529.4,6.0,590.5999999999999,27.46,990.78
2024-08-21,EXM-PB-101,Permian North,Wolfcamp A,582.02,556.24,240.37,24.0,2551.9,0.0,822.39,29.23,955.71
2024-08-22,EXM-PB-101,Permian North,Wolfcamp A,582.92,543.83,238.0,24.0,2537.1,0.0,820.92,28.99,932.94
2024-08-23,EXM-PB-101,Permian North,Wolfcamp A,526.32,512.78,229.4,21.6,2481.3,2.4,755.72,30.36,974.27
2024-08-24,EXM-PB-101,Permian North,Wolfcamp A,546.93,540.48,224.1,24.0,2520.0,0.0,771.03,29.07,988.21
2024-08-25,EXM-PB-101,Permian North,Wolfcamp A,592.91,557.77,246.26,24.0,2573.4,0.0,839.17,29.35,940.73
2024-08-26,EXM-PB-101,Permian North,Wolfcamp A,580.85,567.73,243.81,24.0,2557.3,0.0,824.6600000000001,29.56,977.41
2024-08-27,EXM-PB-101,Permian North,Wolfcamp A,556.48,525.0,226.67,24.0,2528.1,0.0,783.15,28.94,943.43
2024-08-28,EXM-PB-101,Permian North,Wolfcamp A,533.54,488.92,190.73,24.0,2595.9,0.0,724.27,26.33,916.37
2024-08-29,EXM-PB-101,Permian North,Wolfcamp A,545.16,551.92,200.21,24.0,2570.1,0.0,745.37,26.86,1012.4
2024-08-30,EXM-PB-101,Permian North,Wolfcamp A,512.92,488.42,198.14,24.0,2574.0,0.0,711.06,27.87,952.23
2024-08-31,EXM-PB-101,Permian North,Wolfcamp A,528.82,522.93,190.34,24.0,2631.7,0.0,719.1600000000001,26.47,988.86
2024-09-01,EXM-PB-101,Permian North,Wolfcamp A,568.17,534.31,241.69,24.0,2538.2,0.0,809.8599999999999,29.84,940.41
2024-09-02,EXM-PB-101,Permian North,Wolfcamp A,539.46,477.78,216.13,24.0,2514.8,0.0,755.59,28.6,885.66
2024-09-03,EXM-PB-101,Permian North,Wolfcamp A,571.99,501.83,224.03,24.0,2535.8,0.0,796.02,28.14,877.34
2024-09-04,EXM-PB-101,Permian North,Wolfcamp A,533.18,486.61,234.27,24.0,2506.4,0.0,767.4499999999999,30.53,912.66
2024-09-05,EXM-PB-101,Permian North,Wolfcamp A,532.72,543.46,228.16,24.0,2525.2,0.0,760.88,29.99,1020.16
2024-09-06,EXM-PB-101,Permian North,Wolfcamp A,519.85,493.47,221.37,24.0,2538.7,0.0,741.22,29.87,949.25
2024-09-07,EXM-PB-101,Permian North,Wolfcamp A,538.52,521.26,223.67,24.0,2518.8,0.0,762.1899999999999,29.35,967.95
2024-09-08,EXM-PB-101,Permian North,Wolfcamp A,549.72,507.57,228.43,24.0,2481.3,0.0,778.1500000000001,29.36,923.32
2024-09-09,EXM-PB-101,Permian North,Wolfcamp A,569.95,535.49,231.54,24.0,2543.6,0.0,801.49,28.89,939.54
2024-09-10,EXM-PB-101,Permian North,Wolfcamp A,533.28,500.63,236.55,24.0,2564.6,0.0,769.8299999999999,30.73,938.78
2024-09-11,EXM-PB-101,Permian North,Wolfcamp A,550.73,569.71,216.91,24.0,2451.4,0.0,767.64,28.26,1034.46
2024-09-12,EXM-PB-101,Permian North,Wolfcamp A,557.38,525.58,239.97,24.0,2499.9,0.0,797.35,30.1,942.95
2024-09-13,EXM-PB-101,Permian North,Wolfcamp A,567.74,506.2,266.62,24.0,2516.4,0.0,834.36,31.96,891.61
2024-09-14,EXM-PB-101,Permian North,Wolfcamp A,541.86,498.22,272.17,24.0,2576.8,0.0,814.03,33.43,919.46
2024-09-15,EXM-PB-101,Permian North,Wolfcamp A,561.22,539.61,255.29,24.0,2477.7,0.0,816.51,31.27,961.49
2024-09-16,EXM-PB-101,Permian North,Wolfcamp A,534.61,496.07,222.09,24.0,2454.7,0.0,756.7,29.35,927.91
2024-09-17,EXM-PB-101,Permian North,Wolfcamp A,529.83,488.06,220.68,24.0,2500.5,0.0,750.51,29.4,921.16
2024-09-18,EXM-PB-101,Permian North,Wolfcamp A,544.49,524.11,205.61,24.0,2535.2,0.0,750.1,27.41,962.57
2024-09-19,EXM-PB-101,Permian North,Wolfcamp A,517.08,504.88,200.49,24.0,2583.9,0.0,717.57,27.94,976.41
2024-09-20,EXM-PB-101,Permian North,Wolfcamp A,525.06,509.95,222.37,24.0,2498.4,0.0,747.43,29.75,971.22
2024-09-21,EXM-PB-101,Permian North,Wolfcamp A,518.85,474.87,231.19,24.0,2497.3,0.0,750.04,30.82,915.24
2024-09-22,EXM-PB-101,Permian North,Wolfcamp A,522.81,518.35,243.54,24.0,2519.7,0.0,766.3499999999999,31.78,991.47
2024-09-23,EXM-PB-101,Permian North,Wolfcamp A,525.76,500.93,203.04,24.0,2526.0,0.0,728.8,27.86,952.77
2024-09-24,EXM-PB-101,Permian North,Wolfcamp A,578.34,553.64,255.06,24.0,2475.6,0.0,833.4000000000001,30.6,957.29
2024-09-25,EXM-PB-101,Permian North,Wolfcamp A,543.47,494.19,243.41,24.0,2448.2,0.0,786.88,30.93,909.32
2024-09-26,EXM-PB-101,Permian North,Wolfcamp A,498.94,453.07,222.77,24.0,2390.0,0.0,721.71,30.87,908.07
2024-09-27,EXM-PB-101,Permian North,Wolfcamp A,547.93,525.77,237.04,24.0,2485.4,0.0,784.9699999999999,30.2,959.56
2024-09-28,EXM-PB-101,Permian North,Wolfcamp A,533.02,524.99,228.95,24.0,2471.1,0.0,761.97,30.05,984.93
2024-09-29,EXM-PB-101,Permian North,Wolfcamp A,541.21,503.72,244.74,24.0,2472.2,0.0,785.95,31.14,930.73
2024-09-30,EXM-PB-101,Permian North,Wolfcamp A,539.75,513.34,219.79,24.0,2481.0,0.0,759.54,28.94,951.07
2024-10-01,EXM-PB-101,Permian North,Wolfcamp A,524.79,547.7,231.68,24.0,2466.6,0.0,756.47,30.63,1043.66
2024-10-02,EXM-PB-101,Permian North,Wolfcamp A,528.3,480.5,209.62,24.0,2465.0,0.0,737.92,28.41,909.52
2024-10-03,EXM-PB-101,Permian North,Wolfcamp A,536.64,473.05,235.51,24.0,2448.3,0.0,772.15,30.5,881.5
2024-10-04,EXM-PB-101,Permian North,Wolfcamp A,509.12,460.26,220.79,24.0,2503.0,0.0,729.91,30.25,904.03
2024-10-05,EXM-PB-101,Permian North,Wolfcamp A,507.8,469.12,229.59,24.0,2471.9,0.0,737.39,31.14,923.83
2024-10-06,EXM-PB-101,Permian North,Wolfcamp A,210.99,195.52,90.64,9.6,2459.7,14.4,301.63,30.05,926.68
2024-10-07,EXM-PB-101,Permian North,Wolfcamp A,524.19,467.42,219.41,24.0,2513.1,0.0,743.6,29.51,891.7
2024-10-08,EXM-PB-101,Permian North,Wolfcamp A,476.31,427.75,224.62,24.0,2460.5,0.0,700.9300000000001,32.05,898.05
2024-10-09,EXM-PB-101,Permian North,Wolfcamp A,544.3,535.26,235.67,24.0,2503.6,0.0,779.9699999999999,30.22,983.39
2024-10-10,EXM-PB-101,Permian North,Wolfcamp A,510.87,474.72,187.5,24.0,2485.6,0.0,698.37,26.85,929.24
2024-10-11,EXM-PB-101,Permian North,Wolfcamp A,502.45,439.9,222.94,24.0,2559.3,0.0,725.39,30.73,875.51
2024-10-12,EXM-PB-101,Permian North,Wolfcamp A,519.23,484.52,216.49,24.0,2425.4,0.0,735.72,29.43,933.15
2024-10-13,EXM-PB-101,Permian North,Wolfcamp A,477.08,437.36,206.44,24.0,2361.5,0.0,683.52,30.2,916.74
2024-10-14,EXM-PB-101,Permian North,Wolfcamp A,505.94,468.99,243.32,24.0,2544.7,0.0,749.26,32.47,926.97
2024-10-15,EXM-PB-101,Permian North,Wolfcamp A,515.64,517.5,246.49,24.0,2515.9,0.0,762.13,32.34,1003.61
2024-10-16,EXM-PB-101,Permian North,Wolfcamp A,539.94,513.6,270.14,24.0,2425.9,0.0,810.08,33.35,951.22
2024-10-17,EXM-PB-101,Permian North,Wolfcamp A,517.19,486.83,262.1,24.0,2462.6,0.0,779.2900000000001,33.63,941.3
2024-10-18,EXM-PB-101,Permian North,Wolfcamp A,508.18,456.76,232.31,24.0,2413.4,0.0,740.49,31.37,898.82
2024-10-19,EXM-PB-101,Permian North,Wolfcamp A,526.18,490.84,257.72,24.0,2436.2,0.0,783.9,32.88,932.84
2024-10-20,EXM-PB-101,Permian North,Wolfcamp A,534.41,527.92,254.54,24.0,2420.4,0.0,788.9499999999999,32.26,987.86
2024-10-21,EXM-PB-101,Permian North,Wolfcamp A,489.84,470.58,214.72,24.0,2411.4,0.0,704.56,30.48,960.68
2024-10-22,EXM-PB-101,Permian North,Wolfcamp A,519.64,480.95,273.98,24.0,2493.5,0.0,793.62,34.52,925.54
2024-10-23,EXM-PB-101,Permian North,Wolfcamp A,402.51,393.79,207.53,18.0,2477.1,6.0,610.04,34.02,978.34
2024-10-24,EXM-PB-101,Permian North,Wolfcamp A,503.33,458.18,216.81,24.0,2360.6,0.0,720.14,30.11,910.3
2024-10-25,EXM-PB-101,Permian North,Wolfcamp A,519.35,483.84,240.28,24.0,2432.8,0.0,759.63,31.63,931.63
2024-10-26,EXM-PB-101,Permian North,Wolfcamp A,513.68,504.8,249.35,24.0,2420.1,0.0,763.03,32.68,982.71
2024-10-27,EXM-PB-101,Permian North,Wolfcamp A,522.28,520.25,226.82,24.0,2438.7,0.0,749.0999999999999,30.28,996.11
2024-10-28,EXM-PB-101,Permian North,Wolfcamp A,518.34,495.99,258.84,24.0,2385.3,0.0,777.1800000000001,33.31,956.88
2024-10-29,EXM-PB-101,Permian North,Wolfcamp A,378.08,370.85,173.55,18.0,2468.3,6.0,551.63,31.46,980.88
2024-10-30,EXM-PB-101,Permian North,Wolfcamp A,526.86,506.7,244.16,24.0,2517.5,0.0,771.02,31.67,961.74
2024-10-31,EXM-PB-101,Permian North,Wolfcamp A,470.65,479.52,219.43,24.0,2467.7,0.0,690.0799999999999,31.8,1018.85
2024-11-01,EXM-PB-101,Permian North,Wolfcamp A,526.08,497.01,256.02,24.0,2383.2,0.0,782.1,32.73,944.74
2024-11-02,EXM-PB-101,Permian North,Wolfcamp A,517.13,516.58,225.66,24.0,2417.9,0.0,742.79,30.38,998.94
2024-11-03,EXM-PB-101,Permian North,Wolfcamp A,531.08,480.39,254.62,24.0,2455.6,0.0,785.7,32.41,904.55
2024-11-04,EXM-PB-101,Permian North,Wolfcamp A,505.82,452.66,261.07,24.0,2384.4,0.0,766.89,34.04,894.9
2024-11-05,EXM-PB-101,Permian North,Wolfcamp A,512.79,520.81,234.13,24.0,2414.9,0.0,746.92,31.35,1015.64
2024-11-06,EXM-PB-101,Permian North,Wolfcamp A,469.66,476.18,243.41,24.0,2397.7,0.0,713.07,34.14,1013.88
2024-11-07,EXM-PB-101,Permian North,Wolfcamp A,471.93,438.44,241.91,24.0,2545.3,0.0,713.84,33.89,929.04
2024-11-08,EXM-PB-101,Permian North,Wolfcamp A,499.96,510.32,224.7,24.0,2513.7,0.0,724.66,31.01,1020.72
2024-11-09,EXM-PB-101,Permian North,Wolfcamp A,514.77,504.26,253.24,24.0,2402.6,0.0,768.01,32.97,979.58
2024-11-10,EXM-PB-101,Permian North,Wolfcamp A,515.54,508.33,233.31,24.0,2456.8,0.0,748.8499999999999,31.16,986.01
2024-11-11,EXM-PB-101,Permian North,Wolfcamp A,475.58,438.84,222.61,24.0,2340.8,0.0,698.19,31.88,922.75
2024-11-12,EXM-PB-101,Permian North,Wolfcamp A,502.89,481.37,217.29,24.0,2449.4,0.0,720.18,30.17,957.21
2024-11-13,EXM-PB-101,Permian North,Wolfcamp A,514.89,484.71,255.19,24.0,2378.9,0.0,770.0799999999999,33.14,941.39
2024-11-14,EXM-PB-101,Permian North,Wolfcamp A,513.68,463.53,213.95,24.0,2436.4,0.0,727.6299999999999,29.4,902.37
2024-11-15,EXM-PB-101,Permian North,Wolfcamp A,494.64,475.98,209.0,24.0,2412.7,0.0,703.64,29.7,962.28
2024-11-16,EXM-PB-101,Permian North,Wolfcamp A,509.19,476.59,240.81,24.0,2436.1,0.0,750.0,32.11,935.98
2024-11-17,EXM-PB-101,Permian North,Wolfcamp A,470.55,446.53,184.23,24.0,2496.4,0.0,654.78,28.14,948.95
2024-11-18,EXM-PB-101,Permian North,Wolfcamp A,505.29,486.83,256.34,24.0,2365.9,0.0,761.63,33.66,963.47
2024-11-19,EXM-PB-101,Permian North,Wolfcamp A,502.18,475.16,263.05,24.0,2404.8,0.0,765.23,34.38,946.19
2024-11-20,EXM-PB-101,Permian North,Wolfcamp A,494.35,453.85,235.3,24.0,2371.1,0.0,729.6500000000001,32.25,918.07
2024-11-21,EXM-PB-101,Permian North,Wolfcamp A,512.98,486.91,243.83,24.0,2377.6,0.0,756.8100000000001,32.22,949.18
2024-11-22,EXM-PB-101,Permian North,Wolfcamp A,488.46,431.32,219.18,24.0,2363.7,0.0,707.64,30.97,883.02
2024-11-23,EXM-PB-101,Permian North,Wolfcamp A,487.09,433.81,245.25,24.0,2384.7,0.0,732.3399999999999,33.49,890.62
2024-11-24,EXM-PB-101,Permian North,Wolfcamp A,466.32,419.38,236.08,24.0,2515.9,0.0,702.4,33.61,899.34
2024-11-25,EXM-PB-101,Permian North,Wolfcamp A,342.76,316.05,180.95,18.0,2369.4,6.0,523.71,34.55,922.07
2024-11-26,EXM-PB-101,Permian North,Wolfcamp A,500.85,470.18,292.19,24.0,2411.4,0.0,793.04,36.84,938.76
2024-11-27,EXM-PB-101,Permian North,Wolfcamp A,468.86,426.32,231.19,24.0,2271.7,0.0,700.05,33.02,909.27
2024-11-28,EXM-PB-101,Permian North,Wolfcamp A,474.51,482.7,266.39,24.0,2355.3,0.0,740.9,35.95,1017.26
2024-11-29,EXM-PB-101,Permian North,Wolfcamp A,481.66,454.23,225.55,24.0,2462.3,0.0,707.21,31.89,943.05
2024-11-30,EXM-PB-101,Permian North,Wolfcamp A,469.97,433.81,241.39,24.0,2376.1,0.0,711.36,33.93,923.06
2024-12-01,EXM-PB-101,Permian North,Wolfcamp A,481.83,463.65,265.33,24.0,2386.4,0.0,747.16,35.51,962.27
2024-12-02,EXM-PB-101,Permian North,Wolfcamp A,472.96,455.02,242.42,24.0,2395.0,0.0,715.38,33.89,962.07
2024-12-03,EXM-PB-101,Permian North,Wolfcamp A,493.02,464.99,243.36,24.0,2538.7,0.0,736.38,33.05,943.15
2024-12-04,EXM-PB-101,Permian North,Wolfcamp A,494.82,494.71,254.55,24.0,2368.1,0.0,749.37,33.97,999.78
2024-12-05,EXM-PB-101,Permian North,Wolfcamp A,358.95,353.54,162.0,18.0,2362.3,6.0,520.95,31.1,984.93
2024-12-06,EXM-PB-101,Permian North,Wolfcamp A,495.74,485.37,256.58,24.0,2382.4,0.0,752.3199999999999,34.11,979.08
2024-12-07,EXM-PB-101,Permian North,Wolfcamp A,483.25,447.27,228.2,24.0,2436.0,0.0,711.45,32.08,925.55
2024-12-08,EXM-PB-101,Permian North,Wolfcamp A,470.02,436.75,243.37,24.0,2365.1,0.0,713.39,34.11,929.22
2024-12-09,EXM-PB-101,Permian North,Wolfcamp A,457.83,470.82,236.59,24.0,2338.9,0.0,694.42,34.07,1028.37
2024-12-10,EXM-PB-101,Permian North,Wolfcamp A,476.08,461.71,243.53,24.0,2385.9,0.0,719.61,33.84,969.82
2024-12-11,EXM-PB-101,Permian North,Wolfcamp A,454.6,428.63,235.94,24.0,2428.6,0.0,690.54,34.17,942.87
2024-12-12,EXM-PB-101,Permian North,Wolfcamp A,471.94,480.5,234.24,24.0,2393.0,0.0,706.1800000000001,33.17,1018.14
2024-12-13,EXM-PB-101,Permian North,Wolfcamp A,473.85,456.25,234.29,24.0,2368.3,0.0,708.14,33.09,962.86
2024-12-14,EXM-PB-101,Permian North,Wolfcamp A,499.63,468.88,259.52,24.0,2292.2,0.0,759.15,34.19,938.45
2024-12-15,EXM-PB-101,Permian North,Wolfcamp A,434.3,433.99,211.92,24.0,2377.8,0.0,646.22,32.79,999.29
2024-12-16,EXM-PB-101,Permian North,Wolfcamp A,477.34,443.22,229.73,24.0,2359.0,0.0,707.0699999999999,32.49,928.52
2024-12-17,EXM-PB-101,Permian North,Wolfcamp A,494.08,492.23,246.8,24.0,2444.6,0.0,740.88,33.31,996.26
2024-12-18,EXM-PB-101,Permian North,Wolfcamp A,465.21,442.62,258.04,24.0,2380.9,0.0,723.25,35.68,951.44
2024-12-19,EXM-PB-101,Permian North,Wolfcamp A,446.91,416.68,247.77,24.0,2382.5,0.0,694.6800000000001,35.67,932.36
2024-12-20,EXM-PB-101,Permian North,Wolfcamp A,458.85,427.03,244.01,24.0,2407.1,0.0,702.86,34.72,930.65
2024-12-21,EXM-PB-101,Permian North,Wolfcamp A,466.71,425.64,272.73,24.0,2340.3,0.0,739.44,36.88,912.0
2024-12-22,EXM-PB-101,Permian North,Wolfcamp A,480.62,469.8,226.64,24.0,2399.4,0.0,707.26,32.04,977.49
2024-12-23,EXM-PB-101,Permian North,Wolfcamp A,469.82,458.33,238.84,24.0,2453.5,0.0,708.66,33.7,975.54
2024-12-24,EXM-PB-101,Permian North,Wolfcamp A,434.84,415.43,192.59,24.0,2416.2,0.0,627.43,30.7,955.36
2024-12-25,EXM-PB-101,Permian North,Wolfcamp A,453.04,436.11,233.59,24.0,2373.9,0.0,686.63,34.02,962.63
2024-12-26,EXM-PB-101,Permian North,Wolfcamp A,453.94,434.62,247.95,24.0,2378.3,0.0,701.89,35.33,957.44
2024-12-27,EXM-PB-101,Permian North,Wolfcamp A,445.15,413.83,249.03,24.0,2399.0,0.0,694.18,35.87,929.64
2024-12-28,EXM-PB-101,Permian North,Wolfcamp A,464.94,425.61,232.35,24.0,2365.4,0.0,697.29,33.32,915.41
2024-12-29,EXM-PB-101,Permian North,Wolfcamp A,458.44,449.45,234.91,24.0,2287.2,0.0,693.35,33.88,980.39
2024-12-30,EXM-PB-101,Permian North,Wolfcamp A,474.85,458.84,234.77,24.0,2399.1,0.0,709.62,33.08,966.28
2024-12-31,EXM-PB-101,Permian North,Wolfcamp A,455.61,434.04,236.51,24.0,2409.5,0.0,692.12,34.17,952.66
2025-01-01,EXM-PB-101,Permian North,Wolfcamp A,462.11,443.66,262.37,24.0,2384.8,0.0,724.48,36.21,960.07
2025-01-02,EXM-PB-101,Permian North,Wolfcamp A,458.85,388.77,258.29,24.0,2385.1,0.0,717.1400000000001,36.02,847.27
2025-01-03,EXM-PB-101,Permian North,Wolfcamp A,478.57,470.75,246.89,24.0,2363.6,0.0,725.46,34.03,983.66
2025-01-04,EXM-PB-101,Permian North,Wolfcamp A,480.01,485.92,276.83,24.0,2385.2,0.0,756.8399999999999,36.58,1012.31
2025-01-05,EXM-PB-101,Permian North,Wolfcamp A,438.31,412.12,232.87,24.0,2242.4,0.0,671.1800000000001,34.7,940.25
2025-01-06,EXM-PB-101,Permian North,Wolfcamp A,454.87,432.88,250.6,24.0,2425.4,0.0,705.47,35.52,951.66
2025-01-07,EXM-PB-101,Permian North,Wolfcamp A,450.52,420.47,236.91,24.0,2248.5,0.0,687.43,34.46,933.3
2025-01-08,EXM-PB-101,Permian North,Wolfcamp A,444.68,398.69,226.5,24.0,2342.7,0.0,671.1800000000001,33.75,896.58
2025-01-09,EXM-PB-101,Permian North,Wolfcamp A,436.64,411.4,223.19,24.0,2345.4,0.0,659.8299999999999,33.83,942.19
2025-01-10,EXM-PB-101,Permian North,Wolfcamp A,445.16,428.3,226.74,24.0,2404.1,0.0,671.9000000000001,33.75,962.13
2025-01-11,EXM-PB-101,Permian North,Wolfcamp A,455.24,419.0,241.37,24.0,2333.7,0.0,696.61,34.65,920.39
2025-01-12,EXM-PB-101,Permian North,Wolfcamp A,443.58,439.54,226.19,24.0,2342.0,0.0,669.77,33.77,990.89
2025-01-13,EXM-PB-101,Permian North,Wolfcamp A,441.61,396.41,227.81,24.0,2256.1,0.0,669.4200000000001,34.03,897.65
2025-01-14,EXM-PB-101,Permian North,Wolfcamp A,451.34,401.65,251.88,24.0,2378.6,0.0,703.22,35.82,889.91
2025-01-15,EXM-PB-101,Permian North,Wolfcamp A,448.7,414.19,232.99,24.0,2352.4,0.0,681.69,34.18,923.09
2025-01-16,EXM-PB-101,Permian North,Wolfcamp A,412.16,388.24,212.95,24.0,2291.2,0.0,625.11,34.07,941.96
2025-01-17,EXM-PB-101,Permian North,Wolfcamp A,452.99,451.45,243.25,24.0,2386.4,0.0,696.24,34.94,996.6
2025-01-18,EXM-PB-101,Permian North,Wolfcamp A,442.77,432.55,241.18,24.0,2343.4,0.0,683.95,35.26,976.92
2025-01-19,EXM-PB-101,Permian North,Wolfcamp A,449.52,428.04,255.44,24.0,2298.1,0.0,704.96,36.23,952.22
2025-01-20,EXM-PB-101,Permian North,Wolfcamp A,442.37,418.09,238.33,24.0,2245.6,0.0,680.7,35.01,945.11
2025-01-21,EXM-PB-101,Permian North,Wolfcamp A,411.85,404.65,236.42,24.0,2386.8,0.0,648.27,36.47,982.52
2025-01-22,EXM-PB-101,Permian North,Wolfcamp A,431.48,390.34,265.33,24.0,2368.9,0.0,696.81,38.08,904.65
2025-01-23,EXM-PB-101,Permian North,Wolfcamp A,436.66,423.59,263.23,24.0,2348.2,0.0,699.8900000000001,37.61,970.07
2025-01-24,EXM-PB-101,Permian North,Wolfcamp A,437.99,429.3,254.17,24.0,2246.2,0.0,692.16,36.72,980.16
2025-01-25,EXM-PB-101,Permian North,Wolfcamp A,463.74,423.16,269.09,24.0,2390.2,0.0,732.8299999999999,36.72,912.49
2025-01-26,EXM-PB-101,Permian North,Wolfcamp A,421.68,395.66,229.79,24.0,2357.2,0.0,651.47,35.27,938.29
2025-01-27,EXM-PB-101,Permian North,Wolfcamp A,438.71,393.22,240.39,24.0,2375.4,0.0,679.0999999999999,35.4,896.31
2025-01-28,EXM-PB-101,Permian North,Wolfcamp A,411.49,406.0,216.51,24.0,2392.2,0.0,628.0,34.48,986.66
2025-01-29,EXM-PB-101,Permian North,Wolfcamp A,465.45,441.36,251.03,24.0,2266.5,0.0,716.48,35.04,948.24
2025-01-30,EXM-PB-101,Permian North,Wolfcamp A,444.19,414.61,247.53,24.0,2311.8,0.0,691.72,35.78,933.41
2025-01-31,EXM-PB-101,Permian North,Wolfcamp A,418.43,368.83,228.07,24.0,2299.4,0.0,646.5,35.28,881.46
2025-02-01,EXM-PB-101,Permian North,Wolfcamp A,445.06,442.65,243.51,24.0,2330.7,0.0,688.5699999999999,35.36,994.58
2025-02-02,EXM-PB-101,Permian North,Wolfcamp A,307.79,298.59,156.31,18.0,2220.9,6.0,464.1,33.68,970.11
2025-02-03,EXM-PB-101,Permian North,Wolfcamp A,459.33,447.5,297.42,24.0,2333.9,0.0,756.75,39.3,974.25
2025-02-04,EXM-PB-101,Permian North,Wolfcamp A,416.29,375.52,221.11,24.0,2271.1,0.0,637.4000000000001,34.69,902.06
2025-02-05,EXM-PB-101,Permian North,Wolfcamp A,301.34,273.99,178.25,18.0,2319.4,6.0,479.59,37.17,909.24
2025-02-06,EXM-PB-101,Permian North,Wolfcamp A,427.9,411.25,280.44,24.0,2347.8,0.0,708.3399999999999,39.59,961.09
2025-02-07,EXM-PB-101,Permian North,Wolfcamp A,411.79,383.92,240.6,24.0,2301.2,0.0,652.39,36.88,932.32
2025-02-08,EXM-PB-101,Permian North,Wolfcamp A,406.7,390.47,234.19,24.0,2384.2,0.0,640.89,36.54,960.09
2025-02-09,EXM-PB-101,Permian North,Wolfcamp A,433.56,416.32,240.06,24.0,2287.8,0.0,673.62,35.64,960.24
2025-02-10,EXM-PB-101,Permian North,Wolfcamp A,426.38,404.84,224.69,24.0,2319.5,0.0,651.0699999999999,34.51,949.48
